agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Missing synchronization in Windows Hyper-V allows an authorized attacker to deny service over an adjacent network.,Medium,CVE-2025-49751
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Microsoft Graphics Component allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49744
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Concurrent execution using shared resource with improper synchronization ('race condition') in Microsoft Graphics Component allows an authorized attacker to elevate privileges locally.,Medium,CVE-2025-49743
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Integer overflow or wraparound in Microsoft Graphics Component allows an authorized attacker to execute code locally.,High,CVE-2025-49742
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49729
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Windows Connected Devices Platform Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49724
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Uncontrolled resource consumption in Windows Netlogon allows an unauthorized attacker to deny service over a network.,High,CVE-2025-49716
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Double free in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49688
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Out-of-bounds read in Microsoft Input Method Editor (IME) allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49687
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Microsoft Windows Search Component allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49685
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Out-of-bounds read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-49681
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper link resolution before file access ('link following') in Windows Performance Recorder allows an authorized attacker to deny service locally.,High,CVE-2025-49680
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Numeric truncation error in Windows Shell allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49679
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49676
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49673
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Exposure of sensitive information to an unauthorized actor in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-49671
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,Medium,CVE-2025-49670
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49669
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49668
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Double free in Windows Win32K - ICOMP allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49667
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Exposure of sensitive information to an unauthorized actor in Windows User-Mode Driver Framework Host allows an authorized attacker to disclose information locally.,Medium,CVE-2025-49664
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49663
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Out-of-bounds read in Windows TDX.sys allows an authorized attacker to disclose information locally.,Medium,CVE-2025-49658
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-48824
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Cryptographic issues in Windows Cryptographic Services allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-48823
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Out-of-bounds read in Windows Hyper-V allows an unauthorized attacker to execute code locally.,High,CVE-2025-48822
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper link resolution before file access ('link following') in Windows AppX Deployment Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-48820
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Time-of-check time-of-use (toctou) race condition in Windows BitLocker allows an unauthorized attacker to bypass a security feature with a physical attack.,Medium,CVE-2025-48818
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Relative path traversal in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,High,CVE-2025-48817
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Missing authentication for critical function in Windows Remote Desktop Licensing Service allows an unauthorized attacker to bypass a security feature over a network.,High,CVE-2025-48814
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Media allows an unauthorized attacker to execute code over an adjacent network.,High,CVE-2025-49691
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Missing support for integrity check in Windows Virtualization-Based Security (VBS) Enclave allows an authorized attacker to elevate privileges locally.,Medium,CVE-2025-48811
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Exposure of sensitive information to an unauthorized actor in Windows Kernel allows an authorized attacker to disclose information locally.,Medium,CVE-2025-48808
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper restriction of communication channel to intended endpoints in Windows Hyper-V allows an authorized attacker to execute code locally.,Medium,CVE-2025-48807
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Microsoft MPEG-2 Video Extension allows an authorized attacker to execute code locally.,High,CVE-2025-48806
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Microsoft MPEG-2 Video Extension allows an authorized attacker to execute code locally.,High,CVE-2025-48805
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Missing support for integrity check in Windows Virtualization-Based Security (VBS) Enclave allows an authorized attacker to elevate privileges locally.,Medium,CVE-2025-48803
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Protection mechanism failure in Windows BitLocker allows an unauthorized attacker to bypass a security feature with a physical attack.,Medium,CVE-2025-48003
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Time-of-check time-of-use (toctou) race condition in Windows BitLocker allows an unauthorized attacker to bypass a security feature with a physical attack.,Medium,CVE-2025-48001
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Windows Connected Devices Platform Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-48000
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Missing synchronization in Windows Hyper-V allows an authorized attacker to deny service over an adjacent network.,Medium,CVE-2025-47999
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-47998
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Integer underflow (wrap or wraparound) in Windows MBT Transport driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47996
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Microsoft Input Method Editor (IME) allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47991
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Protection mechanism failure in Windows GDI allows an unauthorized attacker to disclose information over a network.,High,CVE-2025-47984
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper input validation in Windows Storage VSP Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47982
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Windows SSDP Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47976
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Concurrent execution using shared resource with improper synchronization ('race condition') in Microsoft Input Method Editor (IME) allows an authorized attacker to elevate privileges over a network.,High,CVE-2025-47972
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Buffer over-read in Virtual Hard Disk (VHDX) allows an unauthorized attacker to elevate privileges locally.,High,CVE-2025-47971
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper link resolution before file access ('link following') in Windows Installer allows an authorized attacker to elevate privileges locally.,High,CVE-2025-33075
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Windows KDC Proxy Service (KPSSVC) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-33071
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2025-53137
vdi-ulmer-arche,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Uncontrolled resource consumption in Windows Standards-Based Storage Management Service allows an unauthorized attacker to deny service over a network.,High,CVE-2025-33068
